match_id,date_time,game_duration,game_type,set_name,set_number,map_id,player_nick,win,level,gold_left,placement,players_eliminated,time_eliminated,damage_to_players,trait_name,trait_num_units,trait_style,trait_current_tier,trait_total_tier
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,SwiftSword#br1,false,9,7,6,0,1734.705200,72,TFT16_Juggernaut,2,1,1,3
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,SwiftSword#br1,false,9,7,6,0,1734.705200,72,TFT16_Noxus,1,0,0,4
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,SwiftSword#br1,false,9,7,6,0,1734.705200,72,TFT16_Sorcerer,1,0,0,3
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,SwiftSword#br1,false,9,7,6,0,1734.705200,72,TFT16_Soulbound,1,3,1,1
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,SwiftSword#br1,false,9,7,6,0,1734.705200,72,TFT16_Targon,1,4,1,1
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,SwiftSword#br1,false,9,7,6,0,1734.705200,72,TFT16_Vanquisher,1,0,0,4
BR1_3185117694,2025-12-30 20:17,2442.445801,standard,TFTSet16,16,22,SwiftSword#br1,false,9,7,6,0,1734.705200,72,TFT16_Warden,2,1,1,4
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,CrossFit#BR1,false,10,1,7,0,1397.709106,27,TFT16_DarkChild,1,3,1,1
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,CrossFit#BR1,false,10,1,7,0,1397.709106,27,TFT16_Defender,2,1,1,3
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,CrossFit#BR1,false,10,1,7,0,1397.709106,27,TFT16_Demacia,6,2,2,4
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,CrossFit#BR1,false,10,1,7,0,1397.709106,27,TFT16_Invoker,1,0,0,2
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,CrossFit#BR1,false,10,1,7,0,1397.709106,27,TFT16_Ionia,1,0,0,4
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,CrossFit#BR1,false,10,1,7,0,1397.709106,27,TFT16_Juggernaut,2,1,1,3
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,CrossFit#BR1,false,10,1,7,0,1397.709106,27,TFT16_Magus,2,1,1,2
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,CrossFit#BR1,false,10,1,7,0,1397.709106,27,TFT16_Noxus,1,0,0,4
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,CrossFit#BR1,false,10,1,7,0,1397.709106,27,TFT16_Piltover,1,0,0,3
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,CrossFit#BR1,false,10,1,7,0,1397.709106,27,TFT16_ShyvanaUnique,1,3,1,1
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,CrossFit#BR1,false,10,1,7,0,1397.709106,27,TFT16_Slayer,1,0,0,3
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,CrossFit#BR1,false,10,1,7,0,1397.709106,27,TFT16_Sorcerer,3,1,1,3
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,CrossFit#BR1,false,10,1,7,0,1397.709106,27,TFT16_Warden,1,0,0,4
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,Exoddia#MOGe,true,9,27,2,3,1979.777588,130,TFT16_Brawler,2,1,1,3
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,Exoddia#MOGe,true,9,27,2,3,1979.777588,130,TFT16_Defender,2,1,1,3
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,Exoddia#MOGe,true,9,27,2,3,1979.777588,130,TFT16_Freljord,3,1,1,3
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,Exoddia#MOGe,true,9,27,2,3,1979.777588,130,TFT16_Invoker,2,1,1,2
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,Exoddia#MOGe,true,9,27,2,3,1979.777588,130,TFT16_Ionia,3,1,1,4
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,Exoddia#MOGe,true,9,27,2,3,1979.777588,130,TFT16_Rapidfire,2,1,1,4
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,Exoddia#MOGe,true,9,27,2,3,1979.777588,130,TFT16_RuneMage,1,3,1,1
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,Exoddia#MOGe,true,9,27,2,3,1979.777588,130,TFT16_Targon,1,4,1,1
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,Exoddia#MOGe,true,9,27,2,3,1979.777588,130,TFT16_Yordle,2,1,1,5
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,K1ll3r#000,false,8,0,8,0,1399.611694,17,TFT16_Defender,2,1,1,3
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,K1ll3r#000,false,8,0,8,0,1399.611694,17,TFT16_Demacia,7,4,3,4
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,K1ll3r#000,false,8,0,8,0,1399.611694,17,TFT16_Freljord,1,0,0,3
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,K1ll3r#000,false,8,0,8,0,1399.611694,17,TFT16_Ionia,1,0,0,4
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,K1ll3r#000,false,8,0,8,0,1399.611694,17,TFT16_Juggernaut,1,0,0,3
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,K1ll3r#000,false,8,0,8,0,1399.611694,17,TFT16_KaisaUnique,1,3,1,1
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,K1ll3r#000,false,8,0,8,0,1399.611694,17,TFT16_Longshot,2,1,1,4
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,K1ll3r#000,false,8,0,8,0,1399.611694,17,TFT16_Piltover,1,0,0,3
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,K1ll3r#000,false,8,0,8,0,1399.611694,17,TFT16_Void,1,0,0,4
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,K1ll3r#000,false,8,0,8,0,1399.611694,17,TFT16_Warden,3,2,2,4
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,K1ll3r#000,false,8,0,8,0,1399.611694,17,TFT16_Yordle,1,0,0,5
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,Ｅｋｚｙｒ#Goat,true,9,5,3,0,1920.534790,89,TFT16_Brawler,2,1,1,3
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,Ｅｋｚｙｒ#Goat,true,9,5,3,0,1920.534790,89,TFT16_Defender,2,1,1,3
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,Ｅｋｚｙｒ#Goat,true,9,5,3,0,1920.534790,89,TFT16_Emperor,1,3,1,1
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,Ｅｋｚｙｒ#Goat,true,9,5,3,0,1920.534790,89,TFT16_Invoker,1,0,0,2
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,Ｅｋｚｙｒ#Goat,true,9,5,3,0,1920.534790,89,TFT16_Ionia,3,1,1,4
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,Ｅｋｚｙｒ#Goat,true,9,5,3,0,1920.534790,89,TFT16_Magus,2,1,1,2
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,Ｅｋｚｙｒ#Goat,true,9,5,3,0,1920.534790,89,TFT16_Piltover,2,1,1,3
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,Ｅｋｚｙｒ#Goat,true,9,5,3,0,1920.534790,89,TFT16_RuneMage,1,3,1,1
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,Ｅｋｚｙｒ#Goat,true,9,5,3,0,1920.534790,89,TFT16_Shurima,2,1,1,3
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,Ｅｋｚｙｒ#Goat,true,9,5,3,0,1920.534790,89,TFT16_TheBoss,1,3,1,1
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,Ｅｋｚｙｒ#Goat,true,9,5,3,0,1920.534790,89,TFT16_Yordle,2,1,1,5
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,Ｅｋｚｙｒ#Goat,true,9,5,3,0,1920.534790,89,TFT16_Zaun,1,0,0,3
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,pedrão#kog,false,8,0,5,1,1809.107910,84,TFT16_Defender,2,1,1,3
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,pedrão#kog,false,8,0,5,1,1809.107910,84,TFT16_Freljord,3,1,1,3
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,pedrão#kog,false,8,0,5,1,1809.107910,84,TFT16_Gunslinger,2,1,1,2
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,pedrão#kog,false,8,0,5,1,1809.107910,84,TFT16_Piltover,2,1,1,3
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,pedrão#kog,false,8,0,5,1,1809.107910,84,TFT16_Rapidfire,2,1,1,4
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,pedrão#kog,false,8,0,5,1,1809.107910,84,TFT16_Soulbound,1,3,1,1
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,pedrão#kog,false,8,0,5,1,1809.107910,84,TFT16_Warden,2,1,1,4
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,pedrão#kog,false,8,0,5,1,1809.107910,84,TFT16_Zaun,3,1,1,3
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,itsProfeta#6318,false,8,0,6,0,1637.422852,63,TFT16_Chronokeeper,1,3,1,1
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,itsProfeta#6318,false,8,0,6,0,1637.422852,63,TFT16_DarkChild,1,3,1,1
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,itsProfeta#6318,false,8,0,6,0,1637.422852,63,TFT16_Defender,2,1,1,3
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,itsProfeta#6318,false,8,0,6,0,1637.422852,63,TFT16_Explorer,1,0,0,3
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,itsProfeta#6318,false,8,0,6,0,1637.422852,63,TFT16_Invoker,1,0,0,2
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,itsProfeta#6318,false,8,0,6,0,1637.422852,63,TFT16_Juggernaut,1,0,0,3
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,itsProfeta#6318,false,8,0,6,0,1637.422852,63,TFT16_Magus,1,0,0,2
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,itsProfeta#6318,false,8,0,6,0,1637.422852,63,TFT16_Noxus,1,0,0,4
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,itsProfeta#6318,false,8,0,6,0,1637.422852,63,TFT16_Piltover,2,1,1,3
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,itsProfeta#6318,false,8,0,6,0,1637.422852,63,TFT16_Sorcerer,4,2,2,3
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,itsProfeta#6318,false,8,0,6,0,1637.422852,63,TFT16_Targon,1,4,1,1
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,itsProfeta#6318,false,8,0,6,0,1637.422852,63,TFT16_Zaun,1,0,0,3
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,Unyielding#br1,true,9,0,4,1,1914.176270,122,TFT16_Bilgewater,5,2,2,4
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,Unyielding#br1,true,9,0,4,1,1914.176270,122,TFT16_Blacksmith,1,3,1,1
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,Unyielding#br1,true,9,0,4,1,1914.176270,122,TFT16_Brawler,1,0,0,3
BR1_3181186784,2025-12-21 19:05,1989.352051,standard,TFTSet16,16,22,Unyielding#br1,true,9,0,4,1,1914.176270,122,TFT16_DarkinWeapon,1,1,1,3
